system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo,city
9,313.73700411096377,-0.0145954032962732,0.3322199861605199,-0.3794710377982891,Z10,"{""type"":""Polygon"",""coordinates"":[[[80.49999972911418,26.42499849395884],[80.49999972911418,26.550000505234376],[80.43999805042311,26.550000497810995],[80.43999805042311,26.42499850779653],[80.49999972911418,26.42499849395884]]]}",kanpur_features
0,297.3405971737018,-0.1794740867713162,0.43753247717056,-0.4132847777481375,Z1,"{""type"":""Polygon"",""coordinates"":[[[88.25999933223706,22.44999972401687],[88.25999933223706,22.57500170540009],[88.20000214553644,22.57500174381237],[88.20000214553644,22.449999777034165],[88.25999933223706,22.44999972401687]]]}",kolkata_features
1,298.43317224971133,-0.0789171210392961,0.3732662252228712,-0.3776021691381901,Z2,"{""type"":""Polygon"",""coordinates"":[[[88.32000105210311,22.449999783717576],[88.32000105210311,22.575001680691184],[88.25999933223706,22.57500170540009],[88.25999933223706,22.44999972401687],[88.32000105210311,22.449999783717576]]]}",kolkata_features
2,299.25386144595745,-0.0200261234028703,0.2990837565944707,-0.3224871118823295,Z3,"{""type"":""Polygon"",""coordinates"":[[[88.37999820761097,22.449999772274126],[88.37999820761097,22.575001758153544],[88.32000105210311,22.575001680691184],[88.32000105210311,22.449999783717576],[88.37999820761097,22.449999772274126]]]}",kolkata_features
3,297.76685986895694,-0.1350492047274012,0.3611245325629353,-0.34490568738669,Z4,"{""type"":""Polygon"",""coordinates"":[[[88.4399998642475,22.449999784677345],[88.4399998642475,22.575001760461625],[88.37999820761097,22.575001758153544],[88.37999820761097,22.449999772274126],[88.4399998642475,22.449999784677345]]]}",kolkata_features
4,297.1804630272605,-0.228445458225872,0.3949447033514586,-0.3468879838815704,Z5,"{""type"":""Polygon"",""coordinates"":[[[88.50000159499916,22.449999777707202],[88.50000159499916,22.575001735114373],[88.4399998642475,22.575001760461625],[88.4399998642475,22.449999784677345],[88.50000159499916,22.449999777707202]]]}",kolkata_features
5,298.54721657461795,-0.1025303499848972,0.5060460551242905,-0.4922392861656369,Z6,"{""type"":""Polygon"",""coordinates"":[[[88.25999933223706,22.57500170540009],[88.25999933223706,22.69999928443452],[88.20000214553644,22.699999220216544],[88.20000214553644,22.57500174381237],[88.25999933223706,22.57500170540009]]]}",kolkata_features
6,298.39331321896213,-0.1004994471241652,0.4538958876180964,-0.4452856747006825,Z7,"{""type"":""Polygon"",""coordinates"":[[[88.32000105210311,22.575001680691184],[88.32000105210311,22.699999263463233],[88.25999933223706,22.69999928443452],[88.25999933223706,22.57500170540009],[88.32000105210311,22.575001680691184]]]}",kolkata_features
7,299.0957844475929,-0.0719196993355942,0.223072094793602,-0.239457360314504,Z8,"{""type"":""Polygon"",""coordinates"":[[[88.37999820761097,22.575001758153544],[88.37999820761097,22.699999245337448],[88.32000105210311,22.699999263463233],[88.32000105210311,22.575001680691184],[88.37999820761097,22.575001758153544]]]}",kolkata_features
8,298.3783190993432,-0.0290153230114455,0.3324170550666447,-0.3462358765131256,Z9,"{""type"":""Polygon"",""coordinates"":[[[88.4399998642475,22.575001760461625],[88.4399998642475,22.699999234974616],[88.37999820761097,22.699999245337448],[88.37999820761097,22.575001758153544],[88.4399998642475,22.575001760461625]]]}",kolkata_features
9,298.26516997371,-0.0782672843820573,0.4406477296205964,-0.4346835315003889,Z10,"{""type"":""Polygon"",""coordinates"":[[[88.50000159499916,22.575001735114373],[88.50000159499916,22.69999927967918],[88.4399998642475,22.699999234974616],[88.4399998642475,22.575001760461625],[88.50000159499916,22.575001735114373]]]}",kolkata_features
0,,-0.0912071349015155,0.4758192509050516,-0.4720205958403159,Z1,"{""type"":""Polygon"",""coordinates"":[[[80.81999817418624,26.750000098778504],[80.81999817418624,26.8999997336134],[80.74999921962282,26.8999997790171],[80.74999921962282,26.750000113394186],[80.81999817418624,26.750000098778504]]]}",lucknow_features
1,,-0.0097854745339001,0.33213696297171,-0.3647388987357044,Z2,"{""type"":""Polygon"",""coordinates"":[[[80.89000159536415,26.750000033055173],[80.89000159536415,26.899999743379517],[80.81999817418624,26.8999997336134],[80.81999817418624,26.750000098778504],[80.89000159536415,26.750000033055173]]]}",lucknow_features
2,,0.0009565698722711615,0.2611764748485812,-0.2965317969129004,Z3,"{""type"":""Polygon"",""coordinates"":[[[80.96000057984199,26.75000008157383],[80.96000057984199,26.89999979293399],[80.89000159536415,26.899999743379517],[80.89000159536415,26.750000033055173],[80.96000057984199,26.75000008157383]]]}",lucknow_features
3,284.2180033423767,0.0099696110572592,0.2813215324850609,-0.3205579920567454,Z4,"{""type"":""Polygon"",""coordinates"":[[[81.02999956757874,26.75000011534578],[81.02999956757873,26.89999975476672],[80.96000057984199,26.89999979293399],[80.96000057984199,26.75000008157383],[81.02999956757874,26.75000011534578]]]}",lucknow_features
4,300.019704011001,-0.0344853716898975,0.3865237278082231,-0.4054023467041722,Z5,"{""type"":""Polygon"",""coordinates"":[[[81.0999985185246,26.750000070661834],[81.0999985185246,26.89999974348942],[81.02999956757873,26.89999975476672],[81.02999956757874,26.75000011534578],[81.0999985185246,26.750000070661834]]]}",lucknow_features
5,,-0.1058838758574001,0.5268726534264742,-0.5117675987625884,Z6,"{""type"":""Polygon"",""coordinates"":[[[80.81999817418624,26.8999997336134],[80.81999817418624,27.049999486603028],[80.74999921962282,27.049999482505406],[80.74999921962282,26.8999997790171],[80.81999817418624,26.8999997336134]]]}",lucknow_features
6,,-0.0480760373103911,0.4249883654160282,-0.4473921588516877,Z7,"{""type"":""Polygon"",""coordinates"":[[[80.89000159536415,26.899999743379517],[80.89000159536415,27.049999474082423],[80.81999817418624,27.049999486603028],[80.81999817418624,26.8999997336134],[80.89000159536415,26.899999743379517]]]}",lucknow_features
7,,-0.0158909508296583,0.3465248308899878,-0.3878666466178297,Z8,"{""type"":""Polygon"",""coordinates"":[[[80.96000057984199,26.89999979293399],[80.96000057984199,27.049999427043492],[80.89000159536415,27.049999474082423],[80.89000159536415,26.899999743379517],[80.96000057984199,26.89999979293399]]]}",lucknow_features
8,,-0.0342491291533759,0.3832534256672218,-0.4110677619798271,Z9,"{""type"":""Polygon"",""coordinates"":[[[81.02999956757873,26.89999975476672],[81.02999956757874,27.04999948654371],[80.96000057984199,27.049999427043492],[80.96000057984199,26.89999979293399],[81.02999956757873,26.89999975476672]]]}",lucknow_features
9,295.3472443500696,-0.0661101537307742,0.4046643011296399,-0.4181272291069308,Z10,"{""type"":""Polygon"",""coordinates"":[[[81.0999985185246,26.89999974348942],[81.0999985185246,27.0499995001678],[81.02999956757874,27.04999948654371],[81.02999956757873,26.89999975476672],[81.0999985185246,26.89999974348942]]]}",lucknow_features
0,305.7035079599092,0.0496646610074023,0.2514766209689857,-0.3100921668863737,Z1,"{""type"":""Polygon"",""coordinates"":[[[73.76400143465389,18.379999871170828],[73.76400143465389,18.449998826992502],[73.74999982887877,18.449998844662662],[73.74999982887877,18.379999825031273],[73.76400143465389,18.379999871170828]]]}",mumbai_features
1,306.1156221744711,0.0351406999976341,0.2899273341465577,-0.3506026540045628,Z2,"{""type"":""Polygon"",""coordinates"":[[[73.77799847097619,18.37999983718417],[73.77799847097619,18.44999881228124],[73.76400143465389,18.449998826992502],[73.76400143465389,18.379999871170828],[73.77799847097619,18.37999983718417]]]}",mumbai_features
2,306.4986553961634,0.0781951291976986,0.3215756189900838,-0.428079017951993,Z3,"{""type"":""Polygon"",""coordinates"":[[[73.79200009178608,18.379999818064455],[73.79200009178608,18.449998810126765],[73.77799847097619,18.44999881228124],[73.77799847097619,18.37999983718417],[73.79200009178608,18.379999818064455]]]}",mumbai_features
3,307.36428307018565,0.0816902409341779,0.2873262291165163,-0.3976780006462065,Z4,"{""type"":""Polygon"",""coordinates"":[[[73.80600162611299,18.37999984629191],[73.80600162611299,18.449998851778787],[73.79200009178608,18.449998810126765],[73.79200009178608,18.379999818064455],[73.80600162611299,18.37999984629191]]]}",mumbai_features
4,306.84295914129643,0.0773140435741899,0.2558767313224512,-0.3706488657844017,Z5,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.37999981151146],[73.81999876329446,18.449998825719046],[73.80600162611299,18.449998851778787],[73.80600162611299,18.37999984629191],[73.81999876329446,18.37999981151146]]]}",mumbai_features
5,307.8570217285808,0.0932006583071872,0.288564622639955,-0.3890373546710832,Z6,"{""type"":""Polygon"",""coordinates"":[[[73.76400143465389,18.449998826992502],[73.76400143465389,18.519997779493778],[73.74999982887877,18.519997776503974],[73.74999982887877,18.449998844662662],[73.76400143465389,18.449998826992502]]]}",mumbai_features
6,307.2802432830978,0.0689830142924738,0.2741804973223189,-0.3668236598192459,Z7,"{""type"":""Polygon"",""coordinates"":[[[73.77799847097619,18.44999881228124],[73.77799847097619,18.519997780706742],[73.76400143465389,18.519997779493778],[73.76400143465389,18.449998826992502],[73.77799847097619,18.44999881228124]]]}",mumbai_features
7,307.813049539871,0.0787584908234937,0.2475744796486849,-0.3418365516518402,Z8,"{""type"":""Polygon"",""coordinates"":[[[73.79200009178608,18.449998810126765],[73.79200009178608,18.519997792167175],[73.77799847097619,18.519997780706742],[73.77799847097619,18.44999881228124],[73.79200009178608,18.449998810126765]]]}",mumbai_features
8,307.3566015104365,0.0405515620555434,0.2458187500335314,-0.3170050457394184,Z9,"{""type"":""Polygon"",""coordinates"":[[[73.80600162611299,18.449998851778787],[73.80600162611299,18.519997756013968],[73.79200009178608,18.519997792167175],[73.79200009178608,18.449998810126765],[73.80600162611299,18.449998851778787]]]}",mumbai_features
9,306.1035119182399,0.0104087307979169,0.2561506872809024,-0.3098244735729224,Z10,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.449998825719046],[73.81999876329446,18.519997823208755],[73.80600162611299,18.519997756013968],[73.80600162611299,18.449998851778787],[73.81999876329446,18.449998825719046]]]}",mumbai_features
0,307.74779608402457,-0.0189090997135896,0.389384040067348,-0.4603693108740736,Z1,"{""type"":""Polygon"",""coordinates"":[[[78.89499980319687,20.999998146439335],[78.94000107382202,20.999998179744427],[78.94000107382202,21.149997884412073],[78.89499980319687,21.149997882613686],[78.8499985651889,21.149997847210482],[78.8499985651889,20.999998151078863],[78.89499980319687,20.999998146439335]]]}",nagpur_features
1,308.4150106162623,0.0124557737579982,0.3360946794582887,-0.4190325927015386,Z2,"{""type"":""Polygon"",""coordinates"":[[[78.98500002390028,20.99999819540813],[79.02999904725039,20.999998179043775],[79.02999904725039,21.14999787361377],[78.98500002390028,21.149997885893825],[78.94000107382202,21.149997884412073],[78.94000107382202,20.999998179744427],[78.98500002390028,20.99999819540813]]]}",nagpur_features
2,307.73095569619045,0.0210788518787486,0.3114115065174459,-0.3798987395596802,Z3,"{""type"":""Polygon"",""coordinates"":[[[79.0750003605514,20.999998191851425],[79.12000160989884,20.99999817814699],[79.12000160989884,21.149997847685285],[79.0750003605514,21.149997909640067],[79.02999904725039,21.14999787361377],[79.02999904725039,20.999998179043775],[79.0750003605514,20.999998191851425]]]}",nagpur_features
3,308.6703057379744,-0.0103817207765561,0.3589657934536233,-0.4105595621879049,Z4,"{""type"":""Polygon"",""coordinates"":[[[79.16500061774585,20.999998185882564],[79.20999960002473,20.99999818644176],[79.20999960002473,21.149997902727343],[79.16500061774585,21.149997914482338],[79.12000160989884,21.149997847685285],[79.12000160989884,20.99999817814699],[79.16500061774585,20.999998185882564]]]}",nagpur_features
4,307.3383863826475,-0.0828154044716142,0.4662835771796286,-0.4906925704714853,Z5,"{""type"":""Polygon"",""coordinates"":[[[79.25500085419186,20.999998153858016],[79.30000211559067,20.99999822014833],[79.30000211559067,21.149997879031144],[79.25500085419186,21.14999787709769],[79.20999960002473,21.149997902727343],[79.20999960002473,20.99999818644176],[79.25500085419186,20.999998153858016]]]}",nagpur_features
5,307.31876534904063,-0.054948691228229,0.4467207763739779,-0.4911425081715486,Z6,"{""type"":""Polygon"",""coordinates"":[[[78.89499980319687,21.149997882613686],[78.94000107382202,21.149997884412073],[78.94000107382202,21.300001998524497],[78.89499980319687,21.30000205141077],[78.8499985651889,21.300001999227792],[78.8499985651889,21.149997847210482],[78.89499980319687,21.149997882613686]]]}",nagpur_features
6,307.65289316965175,-0.019524055288872,0.4080990261251316,-0.4703775230920176,Z7,"{""type"":""Polygon"",""coordinates"":[[[78.98500002390028,21.149997885893825],[79.02999904725039,21.14999787361377],[79.02999904725039,21.300002021327273],[78.98500002390028,21.300002052491607],[78.94000107382202,21.300001998524497],[78.94000107382202,21.149997884412073],[78.98500002390028,21.149997885893825]]]}",nagpur_features
7,306.2355000146497,-0.0145100766596665,0.363669203577573,-0.4059832289687771,Z8,"{""type"":""Polygon"",""coordinates"":[[[79.0750003605514,21.149997909640067],[79.12000160989884,21.149997847685285],[79.12000160989884,21.30000201448505],[79.0750003605514,21.300002057700553],[79.02999904725039,21.300002021327273],[79.02999904725039,21.14999787361377],[79.0750003605514,21.149997909640067]]]}",nagpur_features
8,306.65822241167336,-0.0153885578545222,0.3952466855165589,-0.4283557413734871,Z9,"{""type"":""Polygon"",""coordinates"":[[[79.16500061774585,21.149997914482338],[79.20999960002473,21.149997902727343],[79.20999960002473,21.300002071033134],[79.16500061774585,21.30000202789523],[79.12000160989884,21.30000201448505],[79.12000160989884,21.149997847685285],[79.16500061774585,21.149997914482338]]]}",nagpur_features
9,305.21489993597646,-0.1101435705873637,0.5118831713942117,-0.5125254767054344,Z10,"{""type"":""Polygon"",""coordinates"":[[[79.25500085419186,21.14999787709769],[79.30000211559067,21.149997879031144],[79.30000211559067,21.30000203487277],[79.25500085419186,21.300002029877973],[79.20999960002473,21.300002071033134],[79.20999960002473,21.149997902727343],[79.25500085419186,21.14999787709769]]]}",nagpur_features
0,307.1113173962815,0.0434788132581917,0.2997137090305718,-0.3769664659244645,Z1,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.37999981151146],[73.81999876329446,18.519997823208755],[73.74999982887877,18.519997776503974],[73.74999982887877,18.379999825031273],[73.81999876329446,18.37999981151146]]]}",pune_features
1,307.5285710063469,0.0345263605857649,0.2670136936460255,-0.3513989143870644,Z2,"{""type"":""Polygon"",""coordinates"":[[[73.89000222534351,18.379999828449453],[73.89000222534351,18.519997814315534],[73.81999876329446,18.519997823208755],[73.81999876329446,18.37999981151146],[73.89000222534351,18.379999828449453]]]}",pune_features
2,310.1261810367493,0.0426350763336561,0.2547752168333635,-0.3530983311750257,Z3,"{""type"":""Polygon"",""coordinates"":[[[73.96000117000168,18.379999837076255],[73.96000117000168,18.519997794356673],[73.89000222534351,18.519997814315534],[73.89000222534351,18.379999828449453],[73.96000117000168,18.379999837076255]]]}",pune_features
3,309.88575171439,-0.0103689939099918,0.3302234460312253,-0.4090926212888485,Z4,"{""type"":""Polygon"",""coordinates"":[[[74.03000019162782,18.37999983858856],[74.03000019162782,18.519997767177724],[73.96000117000168,18.519997794356673],[73.96000117000168,18.379999837076255],[74.03000019162782,18.37999983858856]]]}",pune_features
4,309.69621497752973,-0.0166496625969309,0.33115800119312,-0.4175576019761349,Z5,"{""type"":""Polygon"",""coordinates"":[[[74.09999912728527,18.379999860445878],[74.09999912728529,18.519997760386637],[74.03000019162782,18.519997767177724],[74.03000019162782,18.37999983858856],[74.09999912728527,18.379999860445878]]]}",pune_features
5,308.38288507954366,0.0255321469862846,0.2740626667316491,-0.3336487287432991,Z6,"{""type"":""Polygon"",""coordinates"":[[[73.81999876329446,18.519997823208755],[73.81999876329446,18.66000017423062],[73.74999982887877,18.66000022062794],[73.74999982887877,18.519997776503974],[73.81999876329446,18.519997823208755]]]}",pune_features
6,308.7646340086085,0.0257895089634857,0.2958169899990783,-0.3563222987536136,Z7,"{""type"":""Polygon"",""coordinates"":[[[73.89000222534351,18.519997814315534],[73.89000222534351,18.660000162239793],[73.81999876329446,18.66000017423062],[73.81999876329446,18.519997823208755],[73.89000222534351,18.519997814315534]]]}",pune_features
7,310.00079457981883,0.04017668410943,0.2689892219214647,-0.3517738684729727,Z8,"{""type"":""Polygon"",""coordinates"":[[[73.96000117000168,18.519997794356673],[73.96000117000168,18.660000136769856],[73.89000222534351,18.660000162239793],[73.89000222534351,18.519997814315534],[73.96000117000168,18.519997794356673]]]}",pune_features
8,310.246263926735,0.0158517500315998,0.2903919865054048,-0.370657427331804,Z9,"{""type"":""Polygon"",""coordinates"":[[[74.03000019162782,18.519997767177724],[74.03000019162782,18.660000192304736],[73.96000117000168,18.660000136769856],[73.96000117000168,18.519997794356673],[74.03000019162782,18.519997767177724]]]}",pune_features
9,310.292400179723,-0.0218331779974674,0.3333323995914133,-0.4049913913210979,Z10,"{""type"":""Polygon"",""coordinates"":[[[74.09999912728529,18.519997760386637],[74.09999912728527,18.660000180639045],[74.03000019162782,18.660000192304736],[74.03000019162782,18.519997767177724],[74.09999912728529,18.519997760386637]]]}",pune_features
0,308.4164934056709,-0.1260182145777418,0.2865575464710446,-0.3393101963999392,Z1,"{""type"":""Polygon"",""coordinates"":[[[72.70999919790215,21.099997938072764],[72.70999919790215,21.224999959558613],[72.6500020014233,21.22499993169516],[72.6500020014233,21.099997979343215],[72.70999919790215,21.099997938072764]]]}",surat_features
1,308.78406235862326,-0.0692965341469571,0.3813922576004939,-0.4272450073122325,Z2,"{""type"":""Polygon"",""coordinates"":[[[72.77000090351893,21.09999801072069],[72.77000090351893,21.224999989125063],[72.70999919790215,21.224999959558613],[72.70999919790215,21.099997938072764],[72.77000090351893,21.09999801072069]]]}",surat_features
2,309.2955598785936,-0.0217143797303198,0.2835976797729529,-0.3358541314513296,Z3,"{""type"":""Polygon"",""coordinates"":[[[72.8299980714329,21.09999798865362],[72.8299980714329,21.224999983338723],[72.77000090351893,21.224999989125063],[72.77000090351893,21.09999801072069],[72.8299980714329,21.09999798865362]]]}",surat_features
3,310.16415423703387,0.0053594237673841,0.2535584510264436,-0.3148974901795076,Z4,"{""type"":""Polygon"",""coordinates"":[[[72.88999978021023,21.09999796748522],[72.88999978021023,21.224999954425822],[72.8299980714329,21.224999983338723],[72.8299980714329,21.09999798865362],[72.88999978021023,21.09999796748522]]]}",surat_features
4,308.1676812059019,-0.0796597127845781,0.4633035918203222,-0.4842460368264482,Z5,"{""type"":""Polygon"",""coordinates"":[[[72.95000140212463,21.099997936583172],[72.95000140212463,21.224999977631864],[72.88999978021023,21.224999954425822],[72.88999978021023,21.09999796748522],[72.95000140212463,21.099997936583172]]]}",surat_features
5,309.24393661465814,-0.0348286229232625,0.3533348575724915,-0.4174951827899692,Z6,"{""type"":""Polygon"",""coordinates"":[[[72.70999919790215,21.224999959558613],[72.70999919790215,21.350001928163426],[72.6500020014233,21.35000195419828],[72.6500020014233,21.22499993169516],[72.70999919790215,21.224999959558613]]]}",surat_features
6,308.44989093714605,-0.0042886944431765,0.3460647149066709,-0.4232662537580077,Z7,"{""type"":""Polygon"",""coordinates"":[[[72.77000090351893,21.224999989125063],[72.77000090351893,21.350001967649206],[72.70999919790215,21.350001928163426],[72.70999919790215,21.224999959558613],[72.77000090351893,21.224999989125063]]]}",surat_features
7,308.0990216070467,-0.0640350444542511,0.4130225230218227,-0.4472859534541393,Z8,"{""type"":""Polygon"",""coordinates"":[[[72.8299980714329,21.224999983338723],[72.8299980714329,21.350001943321374],[72.77000090351893,21.350001967649206],[72.77000090351893,21.224999989125063],[72.8299980714329,21.224999983338723]]]}",surat_features
8,308.02372942815504,-0.0792726561092143,0.4282492524212037,-0.455103447799925,Z9,"{""type"":""Polygon"",""coordinates"":[[[72.88999978021023,21.224999954425822],[72.88999978021023,21.35000195998818],[72.8299980714329,21.350001943321374],[72.8299980714329,21.224999983338723],[72.88999978021023,21.224999954425822]]]}",surat_features
9,307.9255394992686,-0.0869471793903214,0.4388536182890968,-0.4622728751623631,Z10,"{""type"":""Polygon"",""coordinates"":[[[72.95000140212463,21.224999977631864],[72.95000140212463,21.35000191471254],[72.88999978021023,21.35000195998818],[72.88999978021023,21.224999954425822],[72.95000140212463,21.224999977631864]]]}",surat_features
0,308.1142387750236,-0.1214771358734504,0.5156973897610907,-0.5435853509953773,Z1,"{""type"":""Polygon"",""coordinates"":[[[73.02000042445346,22.200000253679107],[73.02000042445346,22.325002190210547],[72.95000140212463,22.32500220349411],[72.95000140212463,22.20000022156043],[73.02000042445346,22.200000253679107]]]}",vadodara_features
1,307.7578778950399,-0.1165358925564705,0.5360470909250569,-0.5510016352329562,Z2,"{""type"":""Polygon"",""coordinates"":[[[73.0899993808854,22.20000026951328],[73.0899993808854,22.325002183264086],[73.02000042445346,22.325002190210547],[73.02000042445346,22.200000253679107],[73.0899993808854,22.20000026951328]]]}",vadodara_features
2,309.0671264232082,-0.0719975799372351,0.4649338818292472,-0.4962742624154311,Z3,"{""type"":""Polygon"",""coordinates"":[[[73.15999829827662,22.20000023489386],[73.15999829827662,22.325002236842266],[73.0899993808854,22.325002183264086],[73.0899993808854,22.20000026951328],[73.15999829827662,22.20000023489386]]]}",vadodara_features
3,309.34325322634874,-0.0378314234111452,0.3549962474380984,-0.3982396724113392,Z4,"{""type"":""Polygon"",""coordinates"":[[[73.23000170282357,22.200000237004915],[73.23000170282357,22.32500217610994],[73.15999829827662,22.325002236842266],[73.15999829827662,22.20000023489386],[73.23000170282357,22.200000237004915]]]}",vadodara_features
4,310.2928618188499,-0.0164847796531086,0.3939120555616485,-0.4500256186607223,Z5,"{""type"":""Polygon"",""coordinates"":[[[73.30000070827495,22.2000002688222],[73.30000070827495,22.325002254421605],[73.23000170282357,22.32500217610994],[73.23000170282357,22.200000237004915],[73.30000070827495,22.2000002688222]]]}",vadodara_features
5,308.1789674054687,-0.1157789899829669,0.5382235289345526,-0.5663735807873954,Z6,"{""type"":""Polygon"",""coordinates"":[[[73.02000042445346,22.325002190210547],[73.02000042445346,22.449999752571966],[72.95000140212463,22.449999758588636],[72.95000140212463,22.32500220349411],[73.02000042445346,22.325002190210547]]]}",vadodara_features
6,307.6896337912392,-0.0802029775409825,0.4648545586709784,-0.4878590574832662,Z7,"{""type"":""Polygon"",""coordinates"":[[[73.0899993808854,22.325002183264086],[73.0899993808854,22.449999775712033],[73.02000042445346,22.449999752571966],[73.02000042445346,22.325002190210547],[73.0899993808854,22.325002183264086]]]}",vadodara_features
7,308.543216201311,-0.0648630366193831,0.4480829189501202,-0.4873547329382985,Z8,"{""type"":""Polygon"",""coordinates"":[[[73.15999829827662,22.325002236842266],[73.15999829827662,22.44999970618485],[73.0899993808854,22.449999775712033],[73.0899993808854,22.325002183264086],[73.15999829827662,22.325002236842266]]]}",vadodara_features
8,309.3178798438901,-0.0445859874436837,0.4238646107412036,-0.4666858915740163,Z9,"{""type"":""Polygon"",""coordinates"":[[[73.23000170282357,22.32500217610994],[73.23000170282357,22.44999972395041],[73.15999829827662,22.44999970618485],[73.15999829827662,22.325002236842266],[73.23000170282357,22.32500217610994]]]}",vadodara_features
9,310.20748192564605,0.0054132920775672,0.4271183864945654,-0.4858783941412088,Z10,"{""type"":""Polygon"",""coordinates"":[[[73.30000070827495,22.325002254421605],[73.30000070827495,22.449999725834992],[73.23000170282357,22.44999972395041],[73.23000170282357,22.32500217610994],[73.30000070827495,22.325002254421605]]]}",vadodara_features
